thisRow.t,notes,onset,stim,stim_type,response,sequence_position,participant_id,session_id,recall_stim_type,response_type,match_stim_type,parameters,
,,30.59775730000183,288.0,angle,281.70900110186403,0,lc,lc_1752254112,color,wheelGrey,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheelGrey', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752254112'}",
,,50.431083300001774,72.0,angle,69.99330526225974,0,lc,lc_1752254112,color,wheelGrey,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheelGrey', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752254112'}",
,,70.53187460000117,132.0,angle,144.70665240933974,0,lc,lc_1752254112,color,wheelGrey,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheelGrey', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752254112'}",
,,87.51401350000015,312.0,angle,329.68110379924263,0,lc,lc_1752254112,color,wheelGrey,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheelGrey', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752254112'}",
,,107.51606050000191,24.0,angle,18.43494882292201,0,lc,lc_1752254112,color,wheelGrey,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheelGrey', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752254112'}",
,,125.66501910000079,36.0,angle,29.427456403189737,0,lc,lc_1752254112,color,wheelGrey,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheelGrey', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752254112'}",
,,144.08175979999942,48.0,angle,47.35329686610831,0,lc,lc_1752254112,color,wheelGrey,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheelGrey', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752254112'}",
,,166.46673210000154,180.0,angle,167.61924307119284,0,lc,lc_1752254112,color,wheelGrey,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheelGrey', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752254112'}",
,,183.50017180000214,120.0,angle,121.3388462930945,0,lc,lc_1752254112,color,wheelGrey,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheelGrey', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752254112'}",
,,205.75071890000254,12.0,angle,16.28198603382155,0,lc,lc_1752254112,color,wheelGrey,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheelGrey', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752254112'}",
,,223.81778080000004,252.0,angle,237.24784235146058,0,lc,lc_1752254112,color,wheelGrey,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheelGrey', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752254112'}",
,,242.20076660000268,324.0,angle,313.07804404106855,0,lc,lc_1752254112,color,wheelGrey,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheelGrey', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752254112'}",
,,258.435132300001,0.0,angle,5.295212936617116,0,lc,lc_1752254112,color,wheelGrey,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheelGrey', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752254112'}",
,,273.8349641999994,156.0,angle,161.04576830048882,0,lc,lc_1752254112,color,wheelGrey,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheelGrey', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752254112'}",
,,291.23542240000097,336.0,angle,337.8430361623618,0,lc,lc_1752254112,color,wheelGrey,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheelGrey', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752254112'}",
,,309.2856518000008,204.0,angle,213.5461085839078,0,lc,lc_1752254112,color,wheelGrey,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheelGrey', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752254112'}",
,,327.88508130000264,192.0,angle,192.1509110409142,0,lc,lc_1752254112,color,wheelGrey,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheelGrey', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752254112'}",
,,346.43652550000115,276.0,angle,265.9527980848778,0,lc,lc_1752254112,color,wheelGrey,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheelGrey', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752254112'}",
,,365.38715800000136,216.0,angle,220.28330922434222,0,lc,lc_1752254112,color,wheelGrey,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheelGrey', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752254112'}",
,,387.22084050000194,228.0,angle,219.47245984834382,0,lc,lc_1752254112,color,wheelGrey,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheelGrey', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752254112'}",
,,402.77007009999943,240.0,angle,227.9545798240597,0,lc,lc_1752254112,color,wheelGrey,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheelGrey', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752254112'}",
,,420.6544382000029,144.0,angle,140.61442709904557,0,lc,lc_1752254112,color,wheelGrey,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheelGrey', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752254112'}",
,,441.3893358000023,60.0,angle,50.71059313749964,0,lc,lc_1752254112,color,wheelGrey,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheelGrey', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752254112'}",
,,457.5215645999997,348.0,angle,351.86989764584405,0,lc,lc_1752254112,color,wheelGrey,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheelGrey', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752254112'}",
,,476.20504390000133,300.0,angle,300.91171678297474,0,lc,lc_1752254112,color,wheelGrey,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheelGrey', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752254112'}",
,,489.4722486000028,96.0,angle,105.73613540145897,0,lc,lc_1752254112,color,wheelGrey,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheelGrey', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752254112'}",
,,505.45582800000193,264.0,angle,271.3574658445306,0,lc,lc_1752254112,color,wheelGrey,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheelGrey', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752254112'}",
,,519.0727647000022,84.0,angle,88.6295489822004,0,lc,lc_1752254112,color,wheelGrey,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheelGrey', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752254112'}",
,,537.6392884000015,108.0,angle,103.84440563731599,0,lc,lc_1752254112,color,wheelGrey,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheelGrey', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752254112'}",
,,554.9238024000006,168.0,angle,181.7134653173658,0,lc,lc_1752254112,color,wheelGrey,None,"{'maintenance_time': 2.0, 'circle_size': 300, 'nb_segments': 360, 'outer_radius': 200, 'inner_radius': 150, 'wheel_beginning': 0, 'wheel_end': 360, 'data_path': '../data/', 'participant_id': 'lc', 'recall_stim_type': 'color', 'match_stim_type': None, 'response_type': 'wheelGrey', 'nb_stim_total': 30, 'nb_stim_per_trial': 1, 'nb_parity': 0, 'fullscreen': False, 'color_to_text_filename': '', 'session_id': 'lc_1752254112'}",
